_id,accommodates,neighbourhood,government_area,city,country,country_code,host_id,host_name,host_is_superhost,host_location,host_neighbourhood,host_response_time,number_of_reviews,guests_included,reviews_per_month,room_type,bed_type,minimum_nights,maximum_nights,Latitudes,Longitudes,price,bedrooms,beds,property_type,number_of_reviews,first_review,availability_30,availability_60,availability_90,availability_365,Amenities
23960324,2,"5mins walk to the Times Square and the subway, one of the most popular area in Hong Kong 5分鐘到時代廣場和地鐵, 香港其中一個最受歡迎的地方",Wan Chai,Hong Kong,Hong Kong,HK,170865474,Chun Hung,False,"Hong Kong Island, Hong Kong",Causeway Bay,within an hour,6,1,0,Private room,Real Bed,1,1125,114.18378,22.2765,628.0,0,1,Apartment,6,2018-04-15 04:00:00+00:00,21,51,81,81,"TV, Wifi, Air conditioning, Elevator, Family/kid friendly, First aid kit"
24009924,2,0,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,65558390,Maria Fernando,True,"Porto, Porto District, Portugal",0,within an hour,56,1,0,Entire home/apt,Real Bed,2,1125,-8.61182,41.13719,45.0,1,2,Apartment,56,2018-04-14 04:00:00+00:00,27,42,60,289,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises"
23982823,3,0,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,180043567,Johanne,False,"Sainte-Adèle, Quebec, Canada",Villeray-Saint-Michel-Parc-Extension,within a few hours,3,1,0,Entire home/apt,Real Bed,7,1125,-73.62062,45.54563,64.0,1,1,Condominium,3,2018-06-14 04:00:00+00:00,0,0,0,228,"TV, Wifi, Air conditioning, Kitchen, Free street parking, Heating"
24057445,2,0,la Barceloneta,Barcelona,Spain,ES,170716140,Robbie & Kay,False,"Barcelona, Catalonia, Spain",Adelfas,within a day,0,2,0,Entire home/apt,Real Bed,32,330,2.19012,41.38033,60.0,1,1,Apartment,0,1970-01-01 00:00:00+00:00,7,7,7,29,"TV, Internet, Wifi, Air conditioning, Kitchen, Heating"
24032849,2,"El barrio del born es el mejor! tiene el tren del aeropueto cerca tres lineas de metro, supermercados, shopping y la playa a 7' y es perfecto para salir de fiesta...","Sant Pere, Santa Caterina i la Ribera",Barcelona,Spain,ES,3893693,Yanina,False,"Barcelona, Catalonia, Spain",El Born,within a few hours,23,1,0,Private room,Real Bed,2,30,2.18358,41.38484,47.0,1,1,Apartment,23,2018-04-02 04:00:00+00:00,1,2,2,2,"TV, Wifi, Kitchen, Smoke detector, Essentials, Shampoo"
2400861,2,"The Mile End Plateau Mont-Royal, Montreal QC",Le Plateau-Mont-Royal,Montreal,Canada,CA,6348838,Jason,True,"Milan, Lombardy, Italy",Mile End,within an hour,33,2,0,Entire home/apt,Real Bed,3,1125,-73.59243,45.52636,219.0,1,1,Apartment,33,2014-03-31 04:00:00+00:00,30,60,90,90,"TV, Wifi, Air conditioning, Kitchen, Pets allowed, Free street parking"
24049135,2,0,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,7933734,Angel,False,"Barcelona, Catalonia, Spain",L'Antiga Esquerra de l'Eixample,within a day,16,1,0,Private room,Real Bed,2,1125,2.14306,41.38186,55.0,1,1,Apartment,16,2018-05-06 04:00:00+00:00,0,0,0,0,"Wifi, Elevator, Essentials, Shampoo, Hangers, Hair dryer"
24057513,4,0,Kadikoy,Istanbul,Turkey,TR,29052043,Meltem,False,"Istanbul, İstanbul, Turkey",0,0,0,1,0,Entire home/apt,Real Bed,2,1125,29.03054,40.98513,295.0,1,1,Serviced apartment,0,1970-01-01 00:00:00+00:00,23,53,83,173,"TV, Wifi, Kitchen, Smoking allowed, Elevator, Buzzer/wireless intercom"
24019419,3,0,North Kona,The Big Island,United States,US,52886766,First Island Realty,False,"Kailua-Kona, Hawaii, United States",0,within an hour,10,1,0,Entire home/apt,Real Bed,1,720,-155.98876,19.63025,159.0,1,1,Condominium,10,2018-06-18 04:00:00+00:00,8,33,63,308,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen"
23970178,5,Necessary information will be informed.,Yau Tsim Mong,Hong Kong,Hong Kong,HK,88315087,Yuki,False,Hong Kong,Tsim Sha Tsui,within a few hours,45,4,0,Entire home/apt,Real Bed,2,7,114.16694,22.31738,502.0,2,3,Apartment,45,2018-04-02 04:00:00+00:00,4,9,18,102,"Wifi, Air conditioning, Kitchen, Elevator, Family/kid friendly, Washer"
239899,2,0,Prospect-Lefferts Gardens,New York,United States,US,1258363,Todd,False,"Brooklyn, New York",Lefferts Garden,0,5,1,0,Entire home/apt,Real Bed,14,30,-73.96003,40.66068,56.0,1,1,Apartment,5,2016-03-02 05:00:00+00:00,0,0,0,0,"Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Doorman"
24041662,5,"Hello my name is joe my place is located 2 minuets walk from the fruit and vegetables local market every Saturday, 5 minutes walk to the local train station and the beach,  and a public swimming pool of salt water. To the south a 30 minutes walk takes you to the next town , there you have a casino, surf schools and a nice beach. Towards north 15 minutes walk takes you to a fishing village with a sea view unique were bars and restaurants are all around  A 20 minute train takes you to Porto were you have unlimited things to do and see  If you stop by my business I will tell you all about I am a local!!  In my place you have everything you need including 2 bicycles , one pear of inline skates one size fits all, and free weights. I am also a yogi I practice Hatha yoga and ashtanga e love people ,a nice talk over a glass of wine makes my day I will be your hoste and a friend see you soon!!",São Félix da Marinha,Porto,Portugal,PT,44873097,(Joe)  American Club,False,"São Félix da Marinha, Porto, Portugal",0,within an hour,9,1,0,Private room,Real Bed,2,7,-8.63757,41.03778,44.0,2,2,Apartment,9,2018-05-30 04:00:00+00:00,30,60,90,365,"TV, Cable TV, Wifi, Pool, Kitchen, Free parking on premises"
23978926,4,0,Paia-Haiku,Maui,United States,US,48726759,Floyd,True,"Kihei, Hawaii, United States",Kihei/Wailea,within an hour,36,2,0,Entire home/apt,Real Bed,1,1125,-156.31669,20.92976,99.0,1,1,Condominium,36,2018-04-12 04:00:00+00:00,3,7,13,209,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Family/kid friendly"
24004679,2,Está en unos pasos  de pl. España,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,37298105,Lara,False,"Barcelona, Catalonia, Spain",El Poble-sec,within a few hours,2,1,0,Private room,Real Bed,1,1125,2.14741,41.37974,50.0,1,1,Guesthouse,2,2018-04-02 04:00:00+00:00,30,60,90,365,"Wifi, Air conditioning, Wheelchair accessible, Kitchen, Pets allowed, Elevator"
24038067,2,"The guests have peaceful silence even though Üsküdar Istanbul is one of the places with the most active human traffic. The most beautiful sunset is seen from Salacak. In peace you can go to Çamlıca Tepes where you can gaze calmly. It is the place where tolerance has been found for centuries. In Kuzguncuk, the common garden mosque and church is the best example of this. Thousands of lives and tribulations on every street. You can go to Fethi Paşa Korusu by walking from the shore or from Fıstıkağacı and drink tea, coffee and rest your soul. It is worth to visit Beylerbeyi Palace and then sip coffee at a place called Bosphorus. Kanaat Restaurant which you can taste traditional dishes of Ottoman cuisine is at the bottom of your nose. Getting around the Bosphorus and other districts is very simple with transportation facilities.",Uskudar,Istanbul,Turkey,TR,180524137,Mehtap,False,"Üsküdar, Istanbul, Turkey",Üsküdar,0,0,3,0,Shared room,Real Bed,1,120,29.01415,41.01496,95.0,1,3,Apartment,0,1970-01-01 00:00:00+00:00,11,11,29,119,"TV, Wifi, Kitchen, Smoking allowed, Heating, Washer"
24173657,4,0,la Dreta de l'Eixample,Barcelona,Spain,ES,9784103,Apartime,False,"Barcelona, Catalonia, Spain",El Gòtic,within an hour,0,2,0,Entire home/apt,Real Bed,3,1125,2.17051,41.39397,90.0,1,2,Apartment,0,1970-01-01 00:00:00+00:00,20,50,80,289,"TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Heating"
24106738,2,"Lan Kwai Fong is a lively place to be, lots of bars and restaurants.",Central & Western,Hong Kong,Hong Kong,HK,21341189,Aloha,False,Hong Kong,Central,within an hour,46,2,0,Entire home/apt,Real Bed,2,60,114.15569,22.27999,542.0,0,1,Apartment,46,2018-04-09 04:00:00+00:00,6,27,55,145,"TV, Wifi, Air conditioning, Fire extinguisher, Essentials, Shampoo"
24169674,4,"Dee Why is a family orientated suburb within easy reach of Sydney CBD. It borders Brookvale, North Curl Curl and is @ 20kms from the city.",Warringah,Sydney,Australia,AU,45421084,Christine,False,"Neutral Bay, New South Wales, Australia",Elizabeth Bay/Rushcutters Bay,within an hour,1,2,0,Entire home/apt,Real Bed,3,1123,151.29191,-33.75445,151.0,2,2,Apartment,1,2018-12-25 05:00:00+00:00,12,20,50,136,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Heating"
24119,2,0,Puna,The Big Island,United States,US,94828,Liz,False,"San Francisco, California, United States",Island of Hawaiʻi,within a day,139,1,0,Entire home/apt,Real Bed,3,10,-154.96773,19.55797,68.0,1,1,Apartment,139,2010-04-18 04:00:00+00:00,30,60,90,365,"TV, Cable TV, Internet, Wifi, Free parking on premises, Washer"
24182390,2,"O bairro é bem turístico, pertinho do forte de Copacabana, Pedra do Arpoador e praia de Ipanema, faço todos esses trajetos caminhando! O prédio fica em frente à praia, só descer e já está no calçadão de Copacabana com varias opções de quiosques, bares e restaurantes!",Copacabana,Rio De Janeiro,Brazil,BR,48755836,Francisco,False,"Copacabana, State of Rio de Janeiro, Brazil",0,within an hour,24,2,0,Entire home/apt,Real Bed,1,6,-43.19112038902159,-22.983219377528822,67.0,1,1,Apartment,24,2018-07-10 04:00:00+00:00,12,33,41,57,"TV, Wifi, Air conditioning, Kitchen, Washer, Essentials"
24187105,2,0,Warringah,Sydney,Australia,AU,7042138,Jasper,False,"Sydney, New South Wales, Australia",0,0,1,1,0,Private room,Real Bed,1,1125,151.2904,-33.77223,45.0,1,1,House,1,2018-04-29 04:00:00+00:00,0,0,0,0,"Wifi, Kitchen, Free parking on premises, Washer, Essentials, Shampoo"
24161923,2,0,Ahuntsic-Cartierville,Montreal,Canada,CA,170058617,Hamza,False,"Montreal, Quebec, Canada",0,0,0,1,0,Entire home/apt,Real Bed,2,1125,-73.70265,45.54136,85.0,1,2,House,0,1970-01-01 00:00:00+00:00,0,0,0,0,"Wifi, Kitchen, Heating, Washer, Dryer, Smoke detector"
24163558,2,0,The Hills Shire,Sydney,Australia,AU,162582379,Leo,False,"Sydney, New South Wales, Australia",0,0,0,1,0,Private room,Real Bed,1,31,150.97336,-33.76091,65.0,4,4,House,0,1970-01-01 00:00:00+00:00,0,0,0,0,"Wifi, Air conditioning, Kitchen, Free parking on premises, Washer, Hangers"
24156479,3,"LIVE IN THE NUN'S ISLAND, TWO STEPS FROM THE CITY Nun's Island is a world apart, a unique neighborhood where residences with a view of the river are in great demand. This peaceful neighborhood lives between the city center and the river, a double life.",Verdun,Montreal,Canada,CA,97752958,Agnes,False,"Montreal, Quebec, Canada",Verdun,0,2,1,0,Entire home/apt,Real Bed,10,35,-73.54677,45.45147,42.0,1,1,Apartment,2,2018-06-17 04:00:00+00:00,0,0,0,111,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen"
24170892,2,0,Beyoglu,Istanbul,Turkey,TR,182163308,Raha,False,TR,0,0,0,1,0,Private room,Real Bed,1,1125,28.95901,41.05187,148.0,1,1,Hostel,0,1970-01-01 00:00:00+00:00,29,59,89,179,"TV, Wifi, Kitchen, Smoking allowed, Gym, Breakfast"
24100782,2,"The neighborhood of North Kihei is the quiet side of Kihei. It is less touristy than  South Kihei. It is always sunny, and there are two shopping areas less than 10 minutes away (Azeka & Piilani Village Shopping Center). Beaches across the street.",Kihei-Makena,Maui,United States,US,2394741,Philippe & Sofia,False,"Honolulu, Hawaii, United States",0,within a few hours,49,1,0,Entire home/apt,Real Bed,3,1125,-156.45704,20.76492,110.0,1,1,Condominium,49,2018-05-10 04:00:00+00:00,4,8,17,229,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen"
24083322,8,"The neighbourhood is amazing, as the apartment is located in the center of the Plateau, the trendiest place in Montreal. Everything is close by : just a few steps from cafés, bars, restaurants, grocery stores (a supermarket just 100 meters from the apartment). The apartment is on a residential street, so it is very calm at night.  The apartment is just 5 min walk from the Jeanne Mance Park, which is the perfect place to chill during the summer or winter if you like iceskating.  The Mont Royal Parc is very close too, and if you want to go downtown, it will take you a few minutes walking, or faster with public transportation.",Le Plateau-Mont-Royal,Montreal,Canada,CA,961586,Mano,False,"Montreal, Québec, Canada",Le Plateau,within an hour,4,4,0,Entire home/apt,Real Bed,3,90,-73.584,45.52163,150.0,4,4,Apartment,4,2018-06-08 04:00:00+00:00,0,0,0,26,"TV, Internet, Wifi, Kitchen, Heating, Family/kid friendly"
24160559,4,0,Islands,Hong Kong,Hong Kong,HK,76545056,Rita,False,"Toronto, Ontario, Canada",0,within a few hours,0,1,0,Entire home/apt,Real Bed,28,1125,113.95126,22.29375,754.0,2,2,Serviced apartment,0,1970-01-01 00:00:00+00:00,27,57,87,362,"TV, Wifi, Air conditioning, Pool, Kitchen, Gym"
2418216,2,0,Kadikoy,Istanbul,Turkey,TR,5010582,One Istanbul,False,"Istanbul, Turkey",Kadıköy,within an hour,0,1,0,Private room,Real Bed,1,365,29.08179,40.95928,453.0,1,2,Aparthotel,0,1970-01-01 00:00:00+00:00,30,60,90,365,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen"
24208472,2,0,Bedford-Stuyvesant,New York,United States,US,55468128,Reina,False,"New York, New York, United States",Windsor Terrace,within an hour,40,1,0,Private room,Real Bed,1,1125,-73.95623,40.68915,47.0,1,1,Apartment,40,2018-04-23 04:00:00+00:00,1,6,16,281,"Wifi, Air conditioning, Kitchen, Free street parking, Heating, Smoke detector"
24119630,2,"-How to find the nearest food store nearby? If you want to buy food material and do self-assist cooking in the kitchen of my house , no problem, just go to food store IGA to select many kinds of foods and food material as you like . IGA food store is located in Boulevard Monk, nearby the metro station MONK , just 50-80 meters distance to metro station Monk, The exact address of IGA is: 6675, Boulevard Monk, Montreal, H4E 3J2.",Le Sud-Ouest,Montreal,Canada,CA,14614576,James,False,"Montreal, Quebec, Canada",Le Sud-Ouest,within an hour,0,1,0,Private room,Real Bed,32,184,-73.59063,45.45068,46.0,1,2,House,0,1970-01-01 00:00:00+00:00,10,40,70,276,"Wifi, Kitchen, Free street parking, Hot tub, Heating, Washer"
24186376,3,"No coração do Rio Antigo, oferece diversas opções de lazer com a conveniência da possibilidade de fazê-lo a pé. Possui também a possibilidade de atividades para os que preferem o dia e, também, para os que preferem a noite. In the heart of Rio Antigo, it offers several leisure options with the convenience of being able to do so on foot. It also has the possibility of activities for those who prefer the day and also for those who prefer the night.",Catete,Rio De Janeiro,Brazil,BR,182310113,Luiz Felipe,False,BR,Catete,within a day,2,2,0,Entire home/apt,Real Bed,4,1125,-43.17823418639687,-22.925439862942348,101.0,0,2,Apartment,2,2018-07-31 04:00:00+00:00,0,11,41,316,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator"
24120262,1,"-How to find the nearest food store nearby? If you want to buy food material and do self-assist cooking in the kitchen of my house , no problem, just go to food store IGA to select many kinds of foods and food material as you like . IGA food store is located in Boulevard Monk, nearby the metro station MONK , just 50-80 meters distance to metro station Monk, The exact address of IGA is: 6675, Boulevard Monk, Montreal, H4E 3J2.",Le Sud-Ouest,Montreal,Canada,CA,14614576,James,False,"Montreal, Quebec, Canada",Le Sud-Ouest,within an hour,0,1,0,Private room,Real Bed,32,184,-73.59185,45.45064,35.0,1,1,House,0,1970-01-01 00:00:00+00:00,10,40,70,276,"Wifi, Kitchen, Free street parking, Hot tub, Heating, Washer"
24146463,4,0,Kowloon City,Hong Kong,Hong Kong,HK,74289800,菁,False,China,Ho Man Tin,within an hour,5,1,0,Entire home/apt,Real Bed,2,1125,114.17685,22.31537,1287.0,1,1,Condominium,5,2018-05-01 04:00:00+00:00,0,0,0,0,"TV, Cable TV, Wifi, Air conditioning, Wheelchair accessible, Pool"
24207163,4,"This unique building is located only blocks away from Crescent and Ste. Catherine street, Montreal's entertainment district, with numerous shops, restaurants, clubs, theaters, and museums. You'll find every thing you need to enjoy your stay at its best from a warm welcome and all the luxurious amenities that comes with the building, such as, 24/7 security, stunning view, rooftop pool, terrace, spa, dry sauna, aerobics/yoga room, and state of the art fully equipped gym.",Ville-Marie,Montreal,Canada,CA,170453620,Michela,False,CA,Downtown Montreal,within a few hours,12,2,0,Entire home/apt,Real Bed,2,1125,-73.57347,45.49718,145.0,1,2,Apartment,12,2018-06-24 04:00:00+00:00,9,12,12,12,"TV, Wifi, Air conditioning, Pool, Kitchen, Gym"
24106365,2,"The neighbourhood has many trendy restaurants and design boutiques. It is popular for after-work drinks and dinners as well as weekend lunching, shopping, strolling and picture taking. It gets quiet after 10 pm in the evenings.",Wan Chai,Hong Kong,Hong Kong,HK,16260975,Klaas-Jan,True,Hong Kong,Wan Chai,within an hour,16,1,0,Entire home/apt,Real Bed,3,1125,114.16933,22.27582,950.0,1,1,Apartment,16,2018-04-21 04:00:00+00:00,2,2,2,2,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer"
24159286,4,"Overlooked by the eastern face of Mount Royal, the borough is served by part of the orange line of the Montreal metro, including Sherbrooke, Mont-Royal, and Laurier stations. Important features of the borough include the Hôtel-Dieu de Montréal, Lafontaine Park, and Jeanne Mance Park. The borough is largely composed of the well-known Plateau neighbourhood, famous for its bohemian reputation and characteristic architecture. The neighbourhoods of Mile End, Côte Saint-Louis, and Milton-Parc (including the McGill Ghetto) are also located in the borough. Montreal's Little Portugal neighbourhood is situated in the western portion of the borough.",Le Plateau-Mont-Royal,Montreal,Canada,CA,53224329,Irina,True,"Laval, Québec, Canada",Hochelaga-Maisonneuve,within an hour,20,1,0,Entire home/apt,Real Bed,2,1125,-73.57711,45.52783,119.0,1,1,Apartment,20,2018-05-28 04:00:00+00:00,24,54,82,351,"TV, Wifi, Air conditioning, Kitchen, Free street parking, Heating"
